name,location,category,tags
창덕궁 인정문,종로구,1.0,#19_20한국관광100선#19_20한국관광100선#가족여행#고궁#관광지
채석장 전망대,종로구,1.0,#가족과함께#경치여행#경치좋은곳#관광지#서울야경#아이와함께#역사공부
숭인근린공원,종로구,1.0,#관광지#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로
대학로,종로구,1.0,#가족여행#관광지#나홀로여행#당일치기여행#대학로#데이트코스#도심여행
서울 종로 낙지볶음 골목,종로구,1.0,#가족과함께#골목길#골목여행#관광지#낙지거리#낙지전문점#맛집골목
곰달래꿈마을,양천구,1.0,#SNS감성사진#골목여행#골목투어#관광지#사진찍기좋은곳#산책하기좋은곳
오목공원,양천구,1.0,#관광지#남녀노소#도심공원#산책길#산책로#산책코스#산책하기좋은곳
4.19학생혁명기념탑,강북구,1.0,#4.19학생혁명기념탑#강북구#관광지#교과서속여행#국립4.19민주묘지
설화수 플래그십 스토어,강남구,1.0,#건강여행#관광지#남녀노소#부모님과함께#연인과함께#이색체험#체험프로그램
서울 동대문 닭한마리 골목,종로구,1.0,#2024_여행가는달과함께하는_발도장여행지#관광지#닭한마리#동대문닭한마리
도봉산,도봉구,1.0,#가족여행#관광지#당일치기여행#도봉산역#등산#등산로#사계절#서울근교여행
다이나믹 메이즈 (서울 인사동점),종로구,1.0,#관광지#도심여행#레포츠체험#복합문화공간#수도권#실내놀이터#실내여행지
덕수궁 돌담길,중구,1.0,#2024_여행가는달과함께하는_발도장여행지#가족과함께#걷기길#걷기여행
화랑대 철도공원,노원구,1.0,#2024_여행가는달과함께하는_발도장여행지#경춘선숲길#관광지#데이트명소
서울 대한의원,종로구,1.0,#관광지#교과서속여행#수도권#역사#역사공부#역사관광지#역사를품은곳
해병대104고지전적비,서대문구,1.0,#관광지#기념탑#역사#역사공부#역사관광지#역사를품은곳#역사속
은평한옥마을,은평구,1.0,#관광지#서울#은평구#한옥마을#한옥체험
세검정 터 (구 세검정),종로구,1.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속
고당조만식선생동상,광진구,1.0,#고당조만식#공원내동상#관광지#독립#독립운동#독립운동가#독립운동가동상
수국사(서울),은평구,1.0,#가족여행#관광지#도심사찰#도심여행#불교#불교문화#사찰#사찰&산사
호압사(서울),금천구,1.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경
청와대,종로구,1.0,#가족과함께#관광지#교육여행#대통령#도심여행#아이와함께#역사공부
롯데월드타워&롯데월드몰,송파구,1.0,#관광지#데이트코스#도심여행#롯데월드몰#롯데월드타워#롯데월드타워&롯데월드몰
전태일동상,종로구,1.0,#관광지#전태일거리#전태일동상#전태일열사#종로전태일동상#청계천전태일동상
응봉체육공원,성동구,1.0,#관광지#성동구체육공원#성동구테니스장#스포츠시설#운동하기좋은곳
동대문 문구완구거리,종로구,1.0,#관광지#남녀노소#동대문구#문구거리#문구완구#소매상#소매점#수도권
홍대 벽화거리,마포구,1.0,#관광지#사진찍기좋은곳#사진촬영#사진촬영명소#서울데이트장소#연인과함께
잠실한강공원,송파구,1.0,#걷기길#관광지#나들이#도심여행#수도권#야경투어#연인과함께#자전거여행
시그니엘서울 리트릿 시그니엘,송파구,1.0,#관광지#롯데타워#리트릿시그니엘#마사지#서울여행#스파#시그니엘두피스파
난지천공원,마포구,1.0,#관광지#도심공원#서울_여행지_추천#서울가볼만한곳#서울권#유아숲체험장
조선일보 뉴지엄,동작구,1.0,#1일기자학교#NIE#관광지#뉴스박물관#뉴지엄#문화콘텐츠#미디어체험관
중명전,중구,1.0,#가족여행#고종황제편전#관광지#교과서속여행#근대문화유산#대한제국궁궐
"서울교통공사 차량기지 (도봉, 모란기지)",성동구,1.0,#견학프로그램#관광지#교육여행#교육체험#교육프로그램#산업관광
미타사(성북),성북구,1.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경
구의 아리수 정수센터,광진구,1.0,#관광지#구의아리수정수센터#구의정수센터#산업관광#산업관광지#수도권
낙산공원,종로구,1.0,#2024_여행가는달과함께하는_발도장여행지#가족여행#관광지#나들이
경의선책거리,마포구,1.0,#경의선#경의선책거리#관광지#복합문화#복합문화공간#복합시설#산책하기
최순우 옛집,성북구,1.0,#관광지#근대한옥#기념관#아이와함께#역사#역사문화재#역사속#역사속으로
문화역 서울 284,중구,1.0,#공간투어#관광지#구서울역사#근대문화유산#근대산업유산#문화역서울284
순명비유강원석물,광진구,1.0,#관광지#역사#역사관광지#역사문화재#역사유적#역사탐험
홍파동 홍난파 가옥,종로구,1.0,#건축사#건축여행#관광지#근대건축#근대문화유산#서양식#역사#역사관광지
자운암(서울),관악구,1.0,#관광지#불교#사찰#역사#자연환경#종교#한국불교#휴식공간
맥아더 사령관 한강방어선 시찰지,영등포구,1.0,#관광지#맥아더사령관한강방어선시찰지#맥아더장군#수도권#역사#역사공부
마포음식문화거리,마포구,1.0,#관광지#마포#마포맛집#마포음식문화거리#먹자골목
양화진외국인선교사묘원(외인묘지),마포구,1.0,#관광지#마포선교사묘지#묘지기념관#선교기념관#선교사무덤#수도권
난지한강공원,마포구,1.0,#관광지#나들이#난지물놀이장#난지캠핑장#난지한강공원#난지한강공원수영장
공덕동 족발 골목,마포구,1.0,#가족과함께#골목길여행#골목여행#공덕시장#관광지#돼지고기#마포구가볼만한곳
불광천,은평구,1.0,#관광지#불광천#서울#서울가볼만한곳#은평구
개화산 호국공원,강서구,1.0,#강서구#개화산호국공원#공원#관광지#호국공원
용마폭포공원,중랑구,1.0,#걷기길#관광지#나들이#면목동공원#산책길#산책하기#산책하기좋은곳
정동전망대,중구,1.0,#가족과함께#경치좋은곳#관광지#남녀노소#도심여행#수도권#연인과함께
삼성 강남,서초구,1.0,#관광지#산업관광#산업관광지#삼성딜라이트#삼성전자홍보관#수도권
마포대교,마포구,1.0,#걷기#관광지#데이트코스#도심여행#드라이브여행#마포대교#마포대교야경
경복궁,종로구,1.0,#15_16한국관광100선#17_18한국관광100선#19_20한국관광100선#2024_여행가는달과함께하는_발도장여행지
선바위(선암),종로구,1.0,#관광지#서울시문화재#서울시민속문화재#선바위#선암#인왕산#인왕산선바위
사가정공원,중랑구,1.0,#걷기길#관광지#나들이#사가정공원#산책길#산책하기#산책하기좋은곳
남산서울타워,용산구,1.0,#19_20한국관광100선#2024_여행가는달과함께하는_발도장여행지#21_22한국관광100선
독립선언문 배부 터,종로구,1.0,#3·1운동#관광지#독립선언문#서울_여행지_추천#서울가볼만한곳#서울권
대한제국군 서울시가 전투지,중구,1.0,#관광지#대한제국군서울시가전투지#수도권#역사#역사공부#역사를품은곳
기억의 터(일본군 위안부),중구,1.0,#가족과함께#관광지#교육여행#아이와함께#역사공부#역사관광지#역사교육
자라나는 숲(광진숲 나루 전망대),광진구,1.0,#관광지#광진숲나루전망대#광진자라나는숲#서울가볼만한곳#서울명소
탑골공원 팔각정,종로구,1.0,#3.1운동#관광지#근대공원#독립선언문#서울특별시유형문화재#수도권
스파레이,서초구,1.0,#관광지#뷰티&스파#사우나#여성전용#연중무휴#온천&스파#찜질방
종묘광장공원,종로구,1.0,#가족여행#걷기여행#관광지#나들이#당일치기여행#봄나들이#사계절
우남 이승만박사 동상,강동구,1.0,#관광지#대통령#독립운동#동상#서울기념물#수도권#역사#역사공부
월드컵공원 유아숲체험원,마포구,1.0,#관광지#난지공원#난지놀이터#맹꽁이열차#모래놀이터#유아숲놀이터
구암서원 터(구암정),강동구,1.0,#관광지#구암서원터#구암정#서울가볼만한곳#서울유적지#수도권#역사
만해한용운심우장,성북구,1.0,#가족과함께#관광지#아이와함께#역사#역사공부#역사관광지#역사를품은곳
구암공원,강서구,1.0,#걷기길#관광지#교과서속여행#구암공원#나들이#남녀노소#도심여행
영카이브 성수점,성동구,1.0,#관광지
하이드앤시크 쌈지길점,종로구,1.0,#관광지
한솔공원,강남구,1.0,#강남공원#강남농구장#강남한솔공원#공원농구장#관광지#알원동공원
"서울교통공사 차량기지 (고덕, 방화, 수서, 군자, 신정, 신내, 천왕, 창동)",성동구,1.0,#관광지#교육장#교육체험#교육프로그램#산업관광#산업관광지#서울교통공사
서대문독립공원,서대문구,1.0,#걷기길#관광지#교과서속여행#수도권#아이와함께#역사#연중무휴
법안정사,양천구,1.0,#관광지#불교#산책#석가탄신일#절#종교
길상사(서울),성북구,1.0,#2024_여행가는달과함께하는_발도장여행지#관광지#길상사(서울)#불교
청계산,서초구,1.0,#과천산#관광지#관악산#서울대공원#서울청계산#자연#청룡산
서울 애니메이션센터,중구,1.0,#관광지#도심여행#문화콘텐츠#복합문화공간#산업관광#산업관광지
키자니아 서울,송파구,1.0,#관광지#도심여행#미세먼지_피하는_실내여행#실내여행지#아이가_열광하는_여행
경희궁공원,종로구,1.0,#가족여행#고궁#관광지#교과서속여행#사계절#수도권#아이와함께
고하송진우선생동상,광진구,1.0,#관광지#독립운동#아이와함께#역사공부#역사관광지#역사를품은곳#역사문화#역사문화재#역사속#역사속으로#역사여행#역사유적#역사유적지#역사이야기#역사적#역사탐방#역사탐험#추모비
남산 야외식물원,용산구,1.0,#가족여행#관광지#남산야외식물원#남산타워#데이트코스#도심여행
홍지문 및 탕춘대성,종로구,1.0,#가족여행#관광지#서울여행#역사#역사관광지#역사탐험#연중무휴
송파어린이교통공원 교통안전교육장,송파구,1.0,#가족여행#관광지#교육여행#교육프로그램#교통안전교육#교통체험교육
관악산 생태공원,관악구,1.0,#관광지#관악구무장애숲길#관악구자연도시공원#관악산생태공원#근린생태공원
몽마르뜨공원,서초구,1.0,#가족과함께#공원#관광지#마포공원#몽마르뜨공원#반려동물#반려동물동반여행지
이랜드크루즈 (한강유람선),영등포구,1.0,#2024_여행가는달과함께하는_발도장여행지#관광지#도심여행#수도권
서울 우정총국,종로구,1.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사속#역사여행
수락산,노원구,1.0,#가족여행#관광지#당일치기여행#등산#등산로#사계절#서울근교여행
진관사(서울),은평구,1.0,#관광지#불교#불교문화#불교사찰#사찰#사찰여행#역사#자연속으로
우면산자연생태공원,서초구,1.0,#관광지#서초공원#서초산#우면산#자연생태공원
대원군별장 (석파정),종로구,1.0,#관광지#부암동#서울미술관#석파정#수도권#역사#역사공부#역사관광지
챔피언1250,용산구,1.0,#관광지#놀이공간#미세먼지_피하는_실내여행#복합레저스포츠#수도권
흥천사,성북구,1.0,#관광지#불교#불교사찰#사찰#사찰여행#역사#자연속으로#자연좋은곳
방이동 고분공원,송파구,1.0,#고분#관광지#방이고분군#백재유적#서울가볼만한곳#역사유적지
하늘공원,마포구,1.0,#2024_여행가는달과함께하는_발도장여행지#관광지#남녀노소#산책하기
수성동계곡,종로구,1.0,#관광지#수성곡계곡
오금공원,송파구,1.0,#관광지#데이트코스#산책길#산책하기#산책하기좋은곳#아이와함께
적조사(서울),성북구,1.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경
